cod_tienda,anio,pasillo,rack,venta
CONCE,2026,021,021-1-01,4722673.1092436975
CONCE,2026,021,021-1-02,3088830.2521008407
CONCE,2026,021,021-1-03,10536510.924369749
CONCE,2026,021,021-1-04,1024957.9831932774
CONCE,2026,021,021-1-05,3446349.579831933
CONCE,2026,021,021-2-01,1052016.8067226892
CONCE,2026,021,021-2-02,13327067.226890756
CONCE,2026,021,021-2-03,4684959.663865547
CONCE,2026,021,021-2-04,11069398.319327733
CONCE,2026,021,021-2-05,2237361.344537815
CONCE,2026,022,022-1-01,3438338.655462185
CONCE,2026,022,022-1-02,8648951.260504203
CONCE,2026,022,022-1-03,6483569.74789916
CONCE,2026,022,022-1-04,5857084.033613445
CONCE,2026,022,022-1-05,12479057.142857144
CONCE,2026,022,022-2-01,10507632.773109244
CONCE,2026,022,022-2-02,12939372.268907564
CONCE,2026,022,022-2-03,6499919.327731092
CONCE,2026,022,022-2-04,14512946.218487395
CONCE,2026,022,022-2-05,9645580.672268908
CONCE,2026,022,022-2-07,3511027.731092437
CONCE,2026,023,023-1-01,9542397.478991598
CONCE,2026,023,023-1-02,8888053.781512605
CONCE,2026,023,023-2-01,6597015.12605042
CONCE,2026,023,023-2-02,4631144.537815127
CONCE,2026,023,023-2-03,6002204.201680672
CONCE,2026,023,023-2-04,1696509.2436974791
CONCE,2026,023,023-2-05,1072290.756302521
CONCE,2026,023,023-2-06,1754027.7310924372
CONCE,2026,024,024-1-01,10562637.81512605
CONCE,2026,024,024-1-02,3910905.042016807
CONCE,2026,024,024-2-01,2732900.8403361347
CONCE,2026,024,024-2-02,8799047.899159664
CONCE,2026,025,025-1-01,8294605.042016807
CONCE,2026,025,025-2-01,3986056.3025210085
CONCE,2026,025,025-2-02,9025093.277310925
CONCE,2026,026,026-1-01,6443022.689075631
CONCE,2026,026,026-1-02,2863894.117647059
CONCE,2026,026,026-2-01,92428.57142857143
CONCE,2026,027,027-1-01,5454084.033613446
CONCE,2026,027,027-1-02,4074590.756302521
CONCE,2026,027,027-2-01,3434771.4285714286
CONCE,2026,027,027-2-02,6235858.823529412
CONCE,2026,028,028-1-01,9554897.478991596
CONCE,2026,028,028-1-02,49569071.42857143
CONCE,2026,028,028-2-01,5409041.176470589
CONCE,2026,028,028-2-02,6142813.445378152
CONCE,2026,029,029-1-02,7218.487394957983
CONCE,2026,029,029-2-01,4598430.25210084
CONCE,2026,029,029-2-02,1032522.6890756303
CONCE,2026,029,029-2-03,5036781.512605042
CONCE,2026,029,029-2-04,8203405.882352942
CONCE,2026,029,029-2-05,7405926.8907563025
CONCE,2026,029,029-2-06,6702762.18487395
CONCE,2026,029,029-2-07,10312796.638655463
CONCE,2026,029,029-2-08,9198482.352941178
CONCE,2026,029,029-2-09,4489101.680672269
CONCE,2026,029,029-2-10,5683082.352941177
CONCE,2026,030,030-1-01,5125165.546218487
CONCE,2026,030,030-1-02,7316849.579831934
CONCE,2026,030,030-1-03,9387222.68907563
CONCE,2026,030,030-1-04,8144429.4117647065
CONCE,2026,030,030-1-05,5857512.605042017
CONCE,2026,030,030-1-06,5409080.672268908
CONCE,2026,030,030-1-07,16617094.11764706
CONCE,2026,030,030-1-08,2268673.1092436975
CONCE,2026,030,030-1-09,13430275.6302521
CONCE,2026,030,030-1-10,6482087.394957984
CONCE,2026,030,030-1-11,31478907.56302521
CONCE,2026,030,030-1-12,40702547.89915966
CONCE,2026,030,030-1-13,38463338.65546218
CONCE,2026,031,031-1-01,4773739.49579832
CONCE,2026,031,031-1-02,10604344.537815126
CONCE,2026,031,031-1-03,2485770.588235294
CONCE,2026,031,031-1-04,13586969.74789916
CONCE,2026,031,031-1-05,2769703.361344538
CONCE,2026,031,031-1-06,15379038.655462187
CONCE,2026,031,031-1-07,13259219.327731093
CONCE,2026,031,031-2-05,23352.94117647059
CONCE,2026,031,031-2-10,34941.17647058824
CONCE,2026,032,032-1-08,1601144.5378151261
CONCE,2026,032,032-2-01,6113537.81512605
CONCE,2026,032,032-2-02,3076133.613445378
CONCE,2026,032,032-2-03,11054923.529411765
CONCE,2026,032,032-2-04,2612818.4873949583
CONCE,2026,032,032-2-05,2006312.605042017
CONCE,2026,032,032-2-06,5561942.016806723
CONCE,2026,032,032-2-07,6721647.899159664
CONCE,2026,032,032-2-08,1391880.6722689075
CONCE,2026,032,032-2-09,204719.32773109243
CONCE,2026,035,035-2-07,75436.97478991597
CONCE,2026,037,037-1-12,168067.2268907563
CONCE,2026,039,039-2-22,199722.68907563025
CONCE,2026,050,050-1-01,17385155.462184876
CONCE,2026,050,050-1-02,4914241.176470589
CONCE,2026,050,050-1-03,7207667.226890757
CONCE,2026,050,050-1-04,1792173.1092436975
CONCE,2026,050,050-1-06,536527.731092437
CONCE,2026,050,050-1-19,940689.0756302521
CONCE,2026,050,050-1-20,1043843.6974789917
CONCE,2026,050,050-1-21,1875048.7394957985
CONCE,2026,050,050-1-22,3754198.319327731
CONCE,2026,050,050-2-01,4246652.941176471
CONCE,2026,050,050-2-02,53200588.23529412
CONCE,2026,050,050-2-03,10619066.386554623
CONCE,2026,050,050-2-04,14019627.731092438
CONCE,2026,051,051-1-01,167368217.6470588
CONCE,2026,051,051-1-02,469559853.7815126
CONCE,2026,051,051-1-03,1749878442.0168068
CONCE,2026,051,051-1-04,10619062.18487395
CONCE,2026,051,051-1-05,57298952.941176474
CONCE,2026,051,051-1-06,26115.12605042017
CONCE,2026,051,051-1-08,10716751.260504203
CONCE,2026,051,051-1-10,16963599.159663867
CONCE,2026,051,051-2-02,57337486.55462185
CONCE,2026,051,051-2-06,5295672.268907563
CONCE,2026,051,051-2-08,4167407.56302521
CONCE,2026,052,052-1-01,280974.7899159664
CONCE,2026,052,052-1-02,443067.22689075634
CONCE,2026,052,052-1-03,16203273.109243698
CONCE,2026,052,052-1-08,11170.588235294119
CONCE,2026,052,052-2-01,400847.0588235294
CONCE,2026,052,052-2-08,555776.4705882353
CONCE,2026,053,053-1-03,6512553.781512605
CONCE,2026,053,053-1-08,3346052.941176471
CONCE,2026,053,053-1-09,975811.7647058824
CONCE,2026,053,053-2-09,1736134.4537815128
CONCE,2026,054,054-1-06,3125344.537815126
CONCE,2026,054,054-1-08,537803.3613445378
CONCE,2026,054,054-1-09,631904.2016806724
CONCE,2026,054,054-1-10,950966.3865546219
CONCE,2026,054,054-1-11,83991.59663865546
CONCE,2026,054,054-1-12,249991.59663865546
CONCE,2026,054,054-1-13,223016.8067226891
CONCE,2026,054,054-2-06,932028.5714285715
CONCE,2026,054,054-2-07,13987162.18487395
CONCE,2026,054,054-2-08,3539116.8067226894
CONCE,2026,054,054-2-10,8266804.201680672
CONCE,2026,054,054-2-11,20612564.705882356
CONCE,2026,055,055-1-02,436747.89915966394
CONCE,2026,055,055-2-02,16160470.588235294
CONCE,2026,055,055-2-04,261266.38655462186
CONCE,2026,055,055-2-05,2951078.1512605045
CONCE,2026,055,055-2-07,12595285.714285715
CONCE,2026,055,055-2-09,27181889.915966388
CONCE,2026,055,055-2-10,1326644.5378151261
CONCE,2026,055,055-2-12,9571684.033613445
CONCE,2026,055,055-2-14,383692.4369747899
CONCE,2026,056,056-1-01,3422477.31092437
CONCE,2026,056,056-1-02,12431270.588235294
CONCE,2026,056,056-1-03,148701.6806722689
CONCE,2026,056,056-1-05,2095263.8655462186
CONCE,2026,056,056-1-06,559672.2689075631
CONCE,2026,056,056-1-07,583092.43697479
CONCE,2026,056,056-1-09,229518.48739495798
CONCE,2026,056,056-1-12,176789.0756302521
CONCE,2026,056,056-1-13,764900.8403361345
CONCE,2026,056,056-1-14,578898.3193277312
CONCE,2026,056,056-2-02,2278313.4453781517
CONCE,2026,056,056-2-03,212966.38655462186
CONCE,2026,056,056-2-04,630486.5546218487
CONCE,2026,056,056-2-05,3747626.8907563025
CONCE,2026,056,056-2-06,498668.90756302525
CONCE,2026,056,056-2-07,165835.29411764708
CONCE,2026,057,057-2-01,6046174.789915967
CONCE,2026,057,057-2-07,96994.11764705883
CONCE,2026,057,057-2-10,472294.11764705885
CONCE,2026,059,059-1-01,805588.2352941177
CONCE,2026,060,060-1-01,4314470.588235294
CONCE,2026,060,060-1-02,832008.4033613446
CONCE,2026,060,060-1-03,18882.35294117647
CONCE,2026,060,060-1-04,251215.96638655462
CONCE,2026,060,060-1-05,203310.92436974793
CONCE,2026,060,060-1-09,414874703.3613446
CONCE,2026,060,060-1-12,1395163.0252100842
CONCE,2026,060,060-1-14,15823.529411764706
CONCE,2026,060,060-1-15,7882.352941176471
CONCE,2026,060,060-1-16,28907.56302521009
CONCE,2026,060,060-2-07,1185442.0168067226
CONCE,2026,060,060-2-08,2861810.0840336136
CONCE,2026,060,060-2-09,1322164.705882353
CONCE,2026,060,060-2-11,830935.2941176471
CONCE,2026,061,061-2-01,2233737.8151260503
CONCE,2026,070,070-1-01,30726765.54621849
CONCE,2026,070,070-1-02,271404.20168067224
CONCE,2026,083,083-1-01,15980468.06722689
CONCE,2026,083,083-1-02,154984.03361344538
CONCE,2026,083,083-1-05,59235.29411764706
CONCE,2026,083,083-2-02,341946.218487395
CONCE,2026,090,090-1-02,67894.11764705883
CONCE,2026,094,094-1-01,166547151.26050422
CONCE,2026,100,100-1-01,1457963.0252100842
CONCE,2026,100,100-2-01,17319707.56302521
CONCE,2026,100,100-2-02,9025.210084033613
CONCE,2026,100,100-2-04,18260.504201680673
CONCE,2026,102,102-1-09,1951923.5294117648
CONCE,2026,104,104-1-11,2969571.4285714286
CONCE,2026,109,109-1-01,413452.9411764706
CONCE,2026,109,109-1-02,1825534.4537815126
CONCE,2026,109,109-1-05,4378114.285714285
CONCE,2026,109,109-1-10,76117.64705882354
CONCE,2026,109,109-2-08,98425.21008403362
CONCE,2026,110,110-1-01,7132491.596638656
CONCE,2026,110,110-1-07,2192249.5798319327
CONCE,2026,110,110-2-03,794027.7310924369
CONCE,2026,111,111-1-01,15410975.630252102
CONCE,2026,120,120-1-02,2263514.285714286
CONCE,2026,120,120-1-06,4283.193277310925
CONCE,2026,120,120-1-07,170213.44537815126
CONCE,2026,130,130-1-01,505108.4033613446
CONCE,2026,130,130-1-02,34575.63025210084
CONCE,2026,150,150-1-01,19928806.722689077
CONCE,2026,150,150-1-03,329160.5042016807
CONCE,2026,150,150-1-04,1745970.5882352942
CONCE,2026,150,150-1-06,211226.89075630254
CONCE,2026,150,150-2-01,1604523.5294117648
CONCE,2026,150,150-2-03,3602290.756302521
CONCE,2026,150,150-2-04,5218.487394957983
CONCE,2026,150,150-2-16,2438319.3277310925
CONCE,2026,152,152-1-01,85557868.0672269
CONCE,2026,152,152-1-02,78115107.5630252
CONCE,2026,152,152-1-03,16529708.403361345
CONCE,2026,152,152-1-04,39796678.99159664
CONCE,2026,152,152-1-05,6353406.722689076
CONCE,2026,152,152-1-06,117745603.36134455
CONCE,2026,152,152-1-07,8155073.1092436975
CONCE,2026,152,152-1-08,31953111.764705885
CONCE,2026,152,152-1-09,3499663.0252100844
CONCE,2026,152,152-1-10,65905043.697478995
CONCE,2026,152,152-1-11,317277423.5294118
CONCE,2026,152,152-1-12,61848152.941176474
CONCE,2026,152,152-1-13,4033900.0
CONCE,2026,152,152-1-14,63387519.327731095
CONCE,2026,152,152-1-15,18876353.781512607
CONCE,2026,152,152-1-16,2248226.8907563025
CONCE,2026,152,152-1-17,2510248.7394957985
CONCE,2026,180,180-1-01,15848346.218487397
CONCE,2026,180,180-2-01,1438156.3025210085
CONCE,2026,203,203-1-01,197478.99159663866
CONCE,2026,203,203-2-03,4137752.941176471
CONCE,2026,203,203-2-07,60411.76470588236
CONCE,2026,207,207-1-01,382420.16806722694
CONCE,2026,208,208-2-06,249638.6554621849
CONCE,2026,209,209-1-02,1768131.0924369749
CONCE,2026,209,209-2-02,20334.453781512606
CONCE,2026,209,209-2-04,6543.697478991597
CONCE,2026,211,211-1-01,700109.243697479
CONCE,2026,500,500-1-01,647353.781512605
HUECH,2025,001,001-1-01,37701184.03361345
HUECH,2025,001,001-1-02,23440749.579831935
HUECH,2025,001,001-1-03,786993.2773109244
HUECH,2025,001,001-1-04,4733762.18487395
HUECH,2025,001,001-1-05,3569352.100840336
HUECH,2025,001,001-1-06,7109231.092436975
HUECH,2025,001,001-1-07,28038175.630252104
HUECH,2025,001,001-1-08,25689227.731092438
HUECH,2025,001,001-1-09,36331024.3697479
HUECH,2025,001,001-1-10,82426.89075630253
HUECH,2025,001,001-1-11,893380.6722689077
HUECH,2025,001,001-1-12,406813.44537815126
HUECH,2025,001,001-1-13,2153712.605042017
HUECH,2025,001,001-1-14,63957.98319327731
HUECH,2025,001,001-2-01,4478490.756302522
HUECH,2025,001,001-2-02,5263547.899159664
HUECH,2025,001,001-2-03,8369.747899159664
HUECH,2025,002,002-1-01,9745342.016806724
HUECH,2025,002,002-1-02,553983.1932773109
HUECH,2025,002,002-2-01,63014566.38655462
HUECH,2025,002,002-2-02,10092768.907563025
HUECH,2025,002,002-2-07,25963.865546218487
HUECH,2025,003,003-1-01,5962289.915966387
HUECH,2025,003,003-1-02,4416591.596638655
HUECH,2025,003,003-1-03,82361.34453781512
HUECH,2025,003,003-1-04,721752.1008403362
HUECH,2025,003,003-1-07,279714.28571428574
HUECH,2025,003,003-2-01,28189139.49579832
HUECH,2025,003,003-2-02,20756837.81512605
HUECH,2025,003,003-2-05,825188.2352941177
HUECH,2025,004,004-1-01,4669547.05882353
HUECH,2025,004,004-1-02,31920552.100840338
HUECH,2025,004,004-2-01,14476632.773109244
HUECH,2025,004,004-2-02,21270047.899159666
HUECH,2025,005,005-1-01,18078382.352941178
HUECH,2025,005,005-1-02,955211.7647058824
HUECH,2025,005,005-2-01,20613269.74789916
HUECH,2025,005,005-2-02,30049272.268907566
HUECH,2025,005,005-2-09,139778.1512605042
HUECH,2025,006,006-1-01,13057566.386554623
HUECH,2025,006,006-1-02,16375324.3697479
HUECH,2025,006,006-2-02,19594.95798319328
HUECH,2025,007,007-1-07,119529.41176470587
HUECH,2025,007,007-1-10,201589.91596638656
HUECH,2025,007,007-1-50,1691609.2436974791
HUECH,2025,007,007-2-01,41444668.90756302
HUECH,2025,007,007-2-02,17657138.655462187
HUECH,2025,007,007-2-03,8728453.781512605
HUECH,2025,007,007-2-04,614803.3613445378
HUECH,2025,007,007-2-05,4543368.0672268905
HUECH,2025,007,007-2-06,1020960.5042016808
HUECH,2025,008,008-1-01,49518593.27731093
HUECH,2025,008,008-1-02,13669501.68067227
HUECH,2025,008,008-1-03,30276689.075630255
HUECH,2025,008,008-1-04,6193211.764705882
HUECH,2025,008,008-1-05,1218407.56302521
HUECH,2025,008,008-1-07,462141.17647058825
HUECH,2025,008,008-1-08,30114.285714285717
HUECH,2025,008,008-2-01,15626523.529411765
HUECH,2025,008,008-2-02,10693548.739495799
HUECH,2025,008,008-2-03,7776195.798319328
HUECH,2025,008,008-2-04,4540534.453781513
HUECH,2025,009,009-1-01,33292045.37815126
HUECH,2025,009,009-1-02,23855505.042016808
HUECH,2025,009,009-1-03,2649231.9327731095
HUECH,2025,009,009-1-04,1054800.0
HUECH,2025,009,009-2-01,10145870.588235294
HUECH,2025,009,009-2-02,7458631.9327731095
HUECH,2025,009,009-2-03,12492303.361344539
HUECH,2025,009,009-2-04,6031491.596638655
HUECH,2025,010,010-1-01,11620021.848739497
HUECH,2025,010,010-1-02,15296055.462184874
HUECH,2025,010,010-1-03,876426.0504201681
HUECH,2025,010,010-1-04,6421563.865546219
HUECH,2025,010,010-2-01,8448779.831932774
HUECH,2025,010,010-2-02,4556463.025210084
HUECH,2025,010,010-2-03,2331736.974789916
HUECH,2025,010,010-2-04,214281.51260504202
HUECH,2025,011,011-1-01,16388962.18487395
HUECH,2025,011,011-1-02,7167782.352941177
HUECH,2025,011,011-1-03,17366357.98319328
HUECH,2025,011,011-1-05,688615.1260504202
HUECH,2025,011,011-1-10,385420.1680672269
HUECH,2025,011,011-2-01,13407037.81512605
HUECH,2025,011,011-2-02,11401064.705882354
HUECH,2025,011,011-2-03,6820943.697478992
HUECH,2025,011,011-2-04,11270205.88235294
HUECH,2025,012,012-1-01,7748688.235294118
HUECH,2025,012,012-1-02,11898712.605042018
HUECH,2025,012,012-1-03,10739536.974789916
HUECH,2025,012,012-1-04,31712512.605042018
HUECH,2025,012,012-1-05,5392653.781512605
HUECH,2025,012,012-1-06,50336.13445378152
HUECH,2025,012,012-1-07,1093388.2352941176
HUECH,2025,012,012-2-01,1207163.8655462186
HUECH,2025,012,012-2-02,1398837.8151260505
HUECH,2025,013,013-1-01,220549182.3529412
HUECH,2025,013,013-1-02,213830044.53781512
HUECH,2025,013,013-1-03,96190815.12605043
HUECH,2025,013,013-1-04,26255345.37815126
HUECH,2025,013,013-1-05,70000829.41176471
HUECH,2025,013,013-1-06,34816869.74789916
HUECH,2025,013,013-1-07,145241344.53781512
HUECH,2025,013,013-1-08,39371762.18487395
HUECH,2025,013,013-1-09,163600674.78991598
HUECH,2025,013,013-1-10,1917917.6470588236
HUECH,2025,013,013-1-11,31131653.781512607
HUECH,2025,013,013-1-12,238915426.05042017
HUECH,2025,013,013-1-13,1553226.8907563025
HUECH,2025,013,013-2-01,31941299.159663867
HUECH,2025,013,013-2-02,2162682.352941177
HUECH,2025,013,013-2-03,3230423.529411765
HUECH,2025,013,013-2-04,2398069.74789916
HUECH,2025,014,014-1-01,10181061.344537815
HUECH,2025,014,014-1-02,19655384.87394958
HUECH,2025,014,014-1-03,2249851.260504202
HUECH,2025,014,014-1-04,2554285.7142857146
HUECH,2025,014,014-1-09,415660.5042016807
HUECH,2025,014,014-2-01,2433425.2100840337
HUECH,2025,014,014-2-02,3834689.9159663864
HUECH,2025,014,014-2-03,1177119.3277310925
HUECH,2025,014,014-2-04,3186954.6218487397
HUECH,2025,014,014-2-05,1268285.7142857143
HUECH,2025,015,015-1-01,7703188.2352941185
HUECH,2025,015,015-1-02,7340422.689075631
HUECH,2025,015,015-1-03,14460930.25210084
HUECH,2025,015,015-1-04,11611098.31932773
HUECH,2025,015,015-1-05,282411.76470588235
HUECH,2025,015,015-2-01,12243798.319327733
HUECH,2025,015,015-2-02,2012178.1512605043
HUECH,2025,015,015-2-03,6807570.588235294
HUECH,2025,015,015-2-04,2881705.042016807
HUECH,2025,015,015-2-05,3853900.0000000005
HUECH,2025,015,015-2-06,18755167.226890758
HUECH,2025,015,015-2-07,13916116.80672269
HUECH,2025,015,015-2-08,7597339.49579832
HUECH,2025,016,016-1-01,18716389.915966388
HUECH,2025,016,016-1-02,26540268.907563027
HUECH,2025,016,016-1-03,3064613.4453781513
HUECH,2025,016,016-1-04,407.56302521008405
HUECH,2025,016,016-2-01,5988299.159663866
HUECH,2025,016,016-2-02,11791870.588235294
HUECH,2025,016,016-2-03,9406326.050420169
HUECH,2025,016,016-2-04,9552010.924369749
HUECH,2025,017,017-1-01,6770993.277310925
HUECH,2025,017,017-1-02,3482844.537815126
HUECH,2025,017,017-2-01,6971437.815126051
HUECH,2025,017,017-2-02,184110.08403361344
HUECH,2025,017,017-2-03,1674310.924369748
HUECH,2025,018,018-1-01,44221954.62184874
HUECH,2025,018,018-1-02,9748866.386554623
HUECH,2025,018,018-1-03,13682302.521008404
HUECH,2025,018,018-1-04,16665833.613445379
HUECH,2025,018,018-2-01,94550433.61344539
HUECH,2025,018,018-2-02,39096745.37815126
HUECH,2025,018,018-2-03,17732064.70588235
HUECH,2025,018,018-2-04,25699.159663865546
HUECH,2025,019,019-1-01,10392757.142857144
HUECH,2025,019,019-1-02,20432810.92436975
HUECH,2025,019,019-1-03,23931178.99159664
HUECH,2025,019,019-1-04,11876583.193277312
HUECH,2025,019,019-1-07,1374212.6050420168
HUECH,2025,019,019-2-01,53928872.26890757
HUECH,2025,019,019-2-02,10306773.109243698
HUECH,2025,019,019-2-03,582793.2773109244
HUECH,2025,019,019-2-05,21007786.55462185
HUECH,2025,019,019-2-06,19486838.655462187
HUECH,2025,019,019-2-07,10661690.75630252
HUECH,2025,019,019-2-08,11394094.11764706
HUECH,2025,019,019-2-09,4454528.571428572
HUECH,2025,020,020-1-01,7129689.075630252
HUECH,2025,020,020-1-02,13673454.621848742
HUECH,2025,020,020-2-01,19616452.94117647
HUECH,2025,020,020-2-02,13709531.93277311
HUECH,2025,021,021-1-01,3554541.1764705884
HUECH,2025,021,021-1-02,4697587.394957984
HUECH,2025,021,021-1-03,19708671.42857143
HUECH,2025,021,021-1-04,44103.361344537814
HUECH,2025,021,021-2-01,33164738.655462187
HUECH,2025,021,021-2-02,43856137.815126054
HUECH,2025,021,021-2-03,47376560.50420168
HUECH,2025,021,021-2-04,5740434.453781513
HUECH,2025,022,022-1-01,17556394.957983196
HUECH,2025,022,022-1-02,63105434.453781515
HUECH,2025,022,022-1-03,20955717.647058826
HUECH,2025,022,022-1-04,7733992.436974791
HUECH,2025,022,022-2-02,11263841.176470589
HUECH,2025,022,022-2-03,3303761.344537815
HUECH,2025,022,022-2-04,3975979.8319327733
HUECH,2025,022,022-2-07,3665174.789915967
HUECH,2025,023,023-1-01,14100024.3697479
HUECH,2025,023,023-1-03,37913.445378151264
HUECH,2025,023,023-1-04,4594684.033613445
HUECH,2025,023,023-2-01,6993524.3697478995
HUECH,2025,023,023-2-02,7288978.1512605045
HUECH,2025,023,023-2-03,7865499.159663866
HUECH,2025,023,023-2-04,2017043.6974789917
HUECH,2025,023,023-2-05,10130165.546218488
HUECH,2025,023,023-2-06,2903718.4873949583
HUECH,2025,024,024-1-01,4993413.445378152
HUECH,2025,024,024-1-02,2325830.25210084
HUECH,2025,024,024-1-03,57378.15126050421
HUECH,2025,024,024-2-02,953289.0756302521
HUECH,2025,024,024-2-06,24670.58823529412
HUECH,2025,024,024-2-07,505753.781512605
HUECH,2025,025,025-1-01,11802907.56302521
HUECH,2025,025,025-1-02,3987542.016806723
HUECH,2025,025,025-1-03,2432520.168067227
HUECH,2025,025,025-1-04,1011645.3781512605
HUECH,2025,025,025-1-11,4585948.739495798
HUECH,2025,025,025-1-12,13895175.6302521
HUECH,2025,025,025-2-01,368151.2605042017
HUECH,2025,025,025-2-02,593451.2605042018
HUECH,2025,025,025-2-03,2971225.2100840337
HUECH,2025,025,025-2-04,4274208.403361345
HUECH,2025,026,026-1-01,93131.93277310925
HUECH,2025,026,026-1-02,419324.3697478992
HUECH,2025,026,026-1-03,48398.31932773109
HUECH,2025,026,026-1-05,1052020.168067227
HUECH,2025,026,026-2-02,302576.4705882353
HUECH,2025,026,026-2-04,4282615.12605042
HUECH,2025,026,026-2-05,2638760.504201681
HUECH,2025,026,026-2-06,1831624.3697478992
HUECH,2025,026,026-2-07,778173.9495798319
HUECH,2025,026,026-2-08,1984057.142857143
HUECH,2025,026,026-2-09,2800882.352941177
HUECH,2025,027,027-1-01,293188.23529411765
HUECH,2025,027,027-1-04,1331752.1008403362
HUECH,2025,027,027-2-01,5772048.739495799
HUECH,2025,027,027-2-02,1795033.6134453781
HUECH,2025,027,027-2-03,1535867.2268907563
HUECH,2025,027,027-2-04,431831.93277310923
HUECH,2025,027,027-2-05,429781.512605042
HUECH,2025,027,027-2-06,1770933.6134453781
HUECH,2025,027,027-2-07,242131.93277310926
HUECH,2025,027,027-2-08,1436811.7647058824
HUECH,2025,027,027-2-09,66596.63865546219
HUECH,2025,028,028-1-01,447556.3025210084
HUECH,2025,028,028-1-04,17304.201680672268
HUECH,2025,028,028-1-05,6043.697478991597
